category,Project_Nr,Link,updates,updates_downloaded,save_path
design,artisanfountainpens,"https://www.kickstarter.com/projects/artisanfountainpens/artisan-classic-ebonite-hand-crafted-ebonite-fountain-pens?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,umpstead_0,"https://www.kickstarter.com/projects/umpstead/help-us-launch-our-national-premiere-at-sxswedu?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,729827674,"https://www.kickstarter.com/projects/729827674/buzzbox-3d-printer-enclosure?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,1520786316,"https://www.kickstarter.com/projects/illumimates/bright-lock-high-tech-illuminated-doorknob?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,2078840041,"https://www.kickstarter.com/projects/2078840041/freshwater-fish-film-uk?ref=discovery_category_popular
",25,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,smithsonian,"https://www.kickstarter.com/projects/smithsonian/reboot-the-suit-bring-back-neil-armstrongs-spacesu?ref=discovery_category_popular
",49,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,597378321_0,https://www.kickstarter.com/projects/597378321/pieces-of-talent-0?ref=discovery_category_popular,11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1303709391,"https://www.kickstarter.com/projects/1303709391/cabaret-awesome?ref=discovery_category_popular
",13,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,85329696,"https://www.kickstarter.com/projects/85329696/parkway-a-usc-mfa-thesis-film?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,74007868,"https://www.kickstarter.com/projects/74007868/the-vyper-by-hyperice?ref=discovery_category_popular
",62,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,195913214_0,"https://www.kickstarter.com/projects/195913214/strangers-from-space-working-title?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,72199235,"https://www.kickstarter.com/projects/1569435839/help-bring-james-joyce-to-the-big-screen?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1131421480,"https://www.kickstarter.com/projects/46773063/pedalnest-connecting-cyclists-with-the-city?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1416813141,"https://www.kickstarter.com/projects/1SourceEnt/ienvisoned-how-steve-jobs-and-apple-changed-creati?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,328670397,"https://www.kickstarter.com/projects/328670397/yokota-panthers-football-40-years-of-glory?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1720387452,"https://www.kickstarter.com/projects/267954249/smart-insole-for-the-elderly?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,93517211,"https://www.kickstarter.com/projects/93517211/chicso-the-most-affordable-and-portable-fingerprin?ref=discovery_category_popular
",12,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,fredgynoel,https://www.kickstarter.com/projects/fredgynoel/milking-it-movie?ref=discovery_category_popular,11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,cropredyblog_0,"https://www.kickstarter.com/projects/cropredyblog/cropredy-festival-documentary-phase-one?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1240675589,"https://www.kickstarter.com/projects/1240675589/pebbup-colorful-watchfaces-for-pebble-time?ref=discovery_category_popular
",14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,belleregalia,"https://www.kickstarter.com/projects/belleregalia/raven-boys-bookish-enamel-pin-collection?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,mhpro_0,"https://www.kickstarter.com/projects/mhpro/gyroscope-sensor-for-fpv-head-tracking-robotics-an?ref=discovery_category_popular
",18,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,383739580,"https://www.kickstarter.com/projects/ohthiscity/musical-scene?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,balletcrypto_1,"https://www.kickstarter.com/projects/balletcrypto/ballet-cryptocurrency-hardware-wallet?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,55509225,"https://www.kickstarter.com/projects/55509225/keeper-of-time?ref=discovery_category_popular
",34,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,8bitdo,"https://www.kickstarter.com/projects/8bitdo/ap40-a-bluetooth-controller-for-ios-android-mac-pc?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,tusitalas,https://www.kickstarter.com/projects/tusitalas/the-ratio-a-short-film?ref=discovery_category_popular,2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1196916792,"https://www.kickstarter.com/projects/1196916792/rosso-di-sera-red-sky-at-night?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,billylumby,https://www.kickstarter.com/projects/billylumby/about-a-goy?ref=discovery_category_popular,16,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,dreamertechnologies,"https://www.kickstarter.com/projects/dreamertechnologies/autoshades-smart-window-shades-for-everyone?ref=discovery_category_popular
",19,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,666313355,"https://www.kickstarter.com/projects/666313355/logging-sports?ref=discovery_category_popular
",5,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1579711508,"https://www.kickstarter.com/projects/1579711508/show-people?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,204376024,"https://www.kickstarter.com/projects/204376024/saints-john?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,2047476592,"https://www.kickstarter.com/projects/2047476592/dancers-of-woman-versus-a-dance-film?ref=discovery_category_popular
",6,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,982283450_0,"https://www.kickstarter.com/projects/982283450/beast-a-biblical-short-film?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1979151642,"https://www.kickstarter.com/projects/projectluke/shark-nark-keeping-the-ocean-safe-one-beach-at-a-time?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,175234372,https://www.kickstarter.com/projects/544719087/perfectjobs-u2-los-altos-los-endos-a-tweetumentary?ref=discovery_category_popular,2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1259549780,"https://www.kickstarter.com/projects/1259549780/creative-thursday-the-show-season-2?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,678583312,"https://www.kickstarter.com/projects/678583312/skid-the-first-wooden-chef-knife?ref=discovery_category_popular
",27,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,131999138,https://www.kickstarter.com/projects/1457264801/10000-days-season-2?ref=discovery_category_popular,2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,2085693965,"https://www.kickstarter.com/projects/430426879/the-only-iflatable-and-most-comfortable-hammock-ev?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1662330335,"https://www.kickstarter.com/projects/1662330335/eve?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,69399604,"https://www.kickstarter.com/projects/69399604/video-stars-episode-iv?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,gormanbechard_21,"https://www.kickstarter.com/projects/gormanbechard/seniors-a-genius-a-rock-star-and-some-very-happy-d?ref=discovery_category_popular
",30,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,680110445,https://www.kickstarter.com/projects/1214133352/richard-feynman-i-love-my-wife-short-film?ref=discovery_category_popular,1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,fireti,"https://www.kickstarter.com/projects/fireti/omega-compact-solid-titanium-wallet?ref=discovery_category_popular
",11,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
technology,46674142,"https://www.kickstarter.com/projects/46674142/micro-flip-reversible-micro-usb?ref=discovery_category_popular
",15,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,584350486,"https://www.kickstarter.com/projects/onenation/one-nation-earth?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1289187249_1,"https://www.kickstarter.com/projects/1289187249/imicro-c-a-versatile-fingertip-microscope-for-any-phone?ref=discovery_category_popular
",9,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,frederickmarx,"https://www.kickstarter.com/projects/frederickmarx/boys-become-men-new-film-by-oscar-nominated-freder?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,chadsersen_1,"https://www.kickstarter.com/projects/chadsersen/mal-de-ojo-a-short-film?ref=discovery_category_popular
",22,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,1378292821,"https://www.kickstarter.com/projects/1378292821/a-fantastic-communication-and-public-safety-tool-f?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,pineconerobotics,"https://www.kickstarter.com/projects/pineconerobotics/xplotter-desktop-plotter-laser-cutter-and-engraver?ref=discovery_category_popular
",21,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,lumin8,"https://www.kickstarter.com/projects/lumin8/lumin8-the-worlds-most-versatile-led-light?ref=discovery_category_popular
",14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
technology,1305342608,"https://www.kickstarter.com/projects/1305342608/eleven-3d-printer-large-open-source-affordable-3d?ref=discovery_category_popular
",28,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
video,1419046513_0,"https://www.kickstarter.com/projects/1419046513/make-my-short-film-the-heart-of-san-francisco-a-re?ref=discovery_category_popular
",8,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,flatmax_1,"https://www.kickstarter.com/projects/flatmax/audio-injector-zero-sound-card-for-the-raspberry-p?ref=discovery_category_popular
",14,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,foldingfirebox,"https://www.kickstarter.com/projects/foldingfirebox/x-case-for-the-firebox-nano-ultralight-backpacking?ref=discovery_category_popular
",7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,2134140301,"https://www.kickstarter.com/projects/michellegroskopf/model-boxers?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,votingintheeu,"https://www.kickstarter.com/projects/votingintheeu/voting-in-the-eu-an-explanimation?ref=discovery_category_popular
",3,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,1467810797,"https://www.kickstarter.com/projects/1467810797/the-reprieve-bicycle-saddle?ref=discovery_category_popular
",47,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,milkandwater,"https://www.kickstarter.com/projects/milkandwater/milk-and-water-copyright-fees?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,652293169_0,https://www.kickstarter.com/projects/652293169/when-we-separate?ref=discovery_category_popular,7,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,hooweare,"https://www.kickstarter.com/projects/hooweare/guru-zane-0?ref=discovery_category_popular
",4,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
technology,bushing,"https://www.kickstarter.com/projects/bushing/openvizsla-open-source-usb-protocol-analyzer?ref=discovery_category_popular
",47,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/technology/Updates
design,1806017810,"https://www.kickstarter.com/projects/1806017810/liftrider-worlds-best-ski-backpack?ref=discovery_category_popular
",22,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1461271122,"https://www.kickstarter.com/projects/blindmikesculinarya/blind-mikes-culinary-adventures?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
design,2053142539,"https://www.kickstarter.com/projects/728166342/d-thorn-the-stem-stripping-tool-no-florist-can-do?ref=discovery_category_popular
",2,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/design/Updates
video,1799882223,"https://www.kickstarter.com/projects/1944387739/sarvadesam-a-motion-picture-about-a-transgender-fa?ref=discovery_category_popular
",1,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
video,1353699629_0,"https://www.kickstarter.com/projects/1353699629/urban-odyssey-post-production-adventure?ref=discovery_category_popular
",12,False,/Users/philippsach/HiDrive/public/Kickstarter_Data/video/Updates
